"","route","count"
"1246","110175->110020",9
"1247","110175->110025",2
"1248","110175->110028",5
"1249","110175->110029",1
"1250","110175->110030",2
"1251","110175->110032",2
"1252","110175->110034",1
"1253","110175->110037",1
"1254","110175->110040",4
"1255","110175->110045",7
"1256","110175->110080",1
"1257","110175->110094",3
"1258","110175->110100",3
"1259","110175->110110",1
"1260","110175->110130",3
"1261","110175->110140",3
"1262","110175->110143",5
"1263","110175->110155",12
"1264","110175->110160",87
"1265","110175->110170",5
"1266","110175->110180",11
"1267","110180->110010",1
"1268","110180->110011",6
"1269","110180->110012",57
"1270","110180->110013",1
"1271","110180->110015",93
"1272","110180->110020",2
"1273","110180->110030",2
"1274","110180->110034",3
"1275","110180->110045",1
"1276","110180->110130",1
"1277","110180->110143",1
"1278","110180->110155",4
"1279","110180->110160",2
"1280","110180->110170",2
"1281","110180->110175",1
"1282","120001->120010",3
"1283","120001->120013",1
"1284","120001->120017",6
"1285","120001->120020",1
"1286","120001->120038",177
"1287","120001->120040",499
"1288","120001->120042",1
"1289","120001->120045",20
"1290","120001->120050",2
"1291","120001->120060",1
"1292","120001->120070",4
"1293","120001->120080",4
"1294","120005->120010",3
"1295","120005->120033",1
"1296","120005->120040",13
"1297","120005->120045",1
"1298","120010->120005",1
"1299","120010->120020",2
"1300","120010->120025",2
"1301","120010->120040",23
"1302","120010->120045",1
"1303","120010->120080",2
"1304","120013->120017",1
"1305","120013->120020",2
"1306","120013->120025",1
"1307","120013->120030",1
"1308","120013->120038",7
"1309","120013->120040",819
"1310","120013->120045",8
"1311","120013->120050",13
"1312","120013->120070",2
"1313","120013->120080",6
"1314","120017->120001",1
"1315","120017->120010",5
"1316","120017->120013",5
"1317","120017->120038",23
"1318","120017->120040",293
"1319","120017->120045",368
"1320","120017->120050",1
"1321","120017->120060",1
"1322","120017->120070",10
"1323","120017->120080",2
"1324","120020->120001",7
"1325","120020->120005",1
"1326","120020->120010",20
"1327","120020->120013",11
"1328","120020->120017",6
"1329","120020->120025",6
"1330","120020->120030",79
"1331","120020->120032",5
"1332","120020->120033",3743
"1333","120020->120034",7
"1334","120020->120035",432
"1335","120020->120038",19
"1336","120020->120039",2033
"1337","120020->120040",1867
"1338","120020->120042",7024
"1339","120020->120043",2
"1340","120020->120045",42
"1341","120020->120050",28
"1342","120020->120060",336
"1343","120020->120070",5
"1344","120020->120080",10
"1345","120025->120010",16
"1346","120025->120038",1
"1347","120025->120040",4
"1348","120025->120045",1
"1349","120025->120070",1
"1350","120030->120020",16
"1351","120030->120033",2
"1352","120030->120040",17
"1353","120030->120042",4
"1354","120030->120045",2
"1355","120030->120060",198
"1356","120032->120020",6
"1357","120032->120033",5
"1358","120032->120038",1
"1359","120032->120039",2
"1360","120032->120040",8
"1361","120032->120060",106
"1362","120032->120070",1
"1363","120033->120001",5
"1364","120033->120010",9
"1365","120033->120013",5
"1366","120033->120017",2
"1367","120033->120020",7347
"1368","120033->120025",2
"1369","120033->120030",16
"1370","120033->120032",1
"1371","120033->120034",4
"1372","120033->120035",60
"1373","120033->120038",8
"1374","120033->120039",34
"1375","120033->120040",445
"1376","120033->120042",612
"1377","120033->120045",16
"1378","120033->120050",5
"1379","120033->120060",41
"1380","120034->120020",4
"1381","120034->120030",1
"1382","120034->120033",1
"1383","120034->120040",12
"1384","120034->120042",1
"1385","120035->120020",316
"1386","120035->120033",16
"1387","120035->120039",5
"1388","120035->120040",6
"1389","120035->120042",12
"1390","120035->120060",3
"1391","120038->120001",193
"1392","120038->120010",4
"1393","120038->120013",2
"1394","120038->120017",12
"1395","120038->120020",1
"1396","120038->120025",3
"1397","120038->120030",1
"1398","120038->120040",489
"1399","120038->120045",377
"1400","120038->120050",4
"1401","120038->120060",5
"1402","120038->120070",3
"1403","120038->120080",4
"1404","120039->120020",541
"1405","120039->120033",13
"1406","120039->120035",13
"1407","120039->120038",1
"1408","120039->120040",5
"1409","120039->120042",51
"1410","120039->120060",2
"1411","120040->120001",109
"1412","120040->120005",1
"1413","120040->120010",7
"1414","120040->120013",3
"1415","120040->120017",20
"1416","120040->120020",20
"1417","120040->120025",1
"1418","120040->120030",8
"1419","120040->120032",1
"1420","120040->120033",17
"1421","120040->120034",3
"1422","120040->120035",1
"1423","120040->120038",84
"1424","120040->120039",2
"1425","120040->120042",3
"1426","120040->120043",1
"1427","120040->120045",111
"1428","120040->120050",6
"1429","120040->120060",4
"1430","120040->120070",2
"1431","120040->120080",90
"1432","120042->120001",1
"1433","120042->120010",1
"1434","120042->120017",1
"1435","120042->120020",13723
"1436","120042->120030",4
"1437","120042->120033",4699
"1438","120042->120035",33
"1439","120042->120038",5
"1440","120042->120039",68
"1441","120042->120040",172
"1442","120042->120045",1
"1443","120042->120050",1
"1444","120042->120060",18
"1445","120042->120070",1
"1446","120042->120080",1
"1447","120043->120020",1
"1448","120043->120038",1
"1449","120043->120040",8
"1450","120043->120045",1
"1451","120043->120050",1
"1452","120045->120001",458
"1453","120045->120010",4
"1454","120045->120013",2
"1455","120045->120017",1
"1456","120045->120020",4
"1457","120045->120025",5
"1458","120045->120034",3
"1459","120045->120038",667
"1460","120045->120040",2091
"1461","120045->120042",1
"1462","120045->120050",10
"1463","120045->120070",5
"1464","120045->120080",264
"1465","120050->120010",1
"1466","120050->120013",14
"1467","120050->120017",1
"1468","120050->120020",2
"1469","120050->120030",1
"1470","120050->120034",1
"1471","120050->120038",4
"1472","120050->120040",111
"1473","120050->120042",1
"1474","120050->120060",1
"1475","120050->120070",6
"1476","120060->120001",2
"1477","120060->120020",6510
"1478","120060->120030",13
"1479","120060->120032",1
"1480","120060->120033",33
"1481","120060->120034",3
"1482","120060->120040",59
"1483","120060->120042",336
"1484","120060->120050",4
"1485","120070->120001",1
"1486","120070->120010",24
"1487","120070->120013",3
"1488","120070->120017",44
"1489","120070->120025",5
"1490","120070->120038",1
"1491","120070->120040",139
"1492","120070->120045",15
"1493","120070->120080",1
"1494","120080->120001",2
"1495","120080->120005",1
"1496","120080->120010",1
"1497","120080->120013",9
"1498","120080->120020",5
"1499","120080->120038",4
"1500","120080->120040",847
"1501","120080->120042",1
"1502","120080->120045",135
"1503","120080->120060",2
"1504","120080->120070",5
"1505","130002->130100",1
"1506","130002->130115",3
"1507","130002->130120",23
"1508","130002->130130",2
"1509","130002->130160",11
"1510","130002->130185",2
"1511","130002->130210",3
"1512","130002->130220",9
"1513","130002->130230",4
"1514","130002->130255",1
"1515","130002->130260",203
"1516","130002->130280",15
"1517","130002->130310",2
"1518","130002->130370",1
"1519","130002->130406",2
"1520","130002->130420",10384
"1521","130002->130423",1
"1522","130002->130426",52
"1523","130006->130020",2
"1524","130006->130060",34
"1525","130006->130190",1
"1526","130006->130230",2
"1527","130006->130250",1
"1528","130006->130260",6
"1529","130006->130370",15
"1530","130006->130390",23
"1531","130006->130406",12
"1532","130008->130010",186
"1533","130008->130063",11
"1534","130008->130083",1
"1535","130008->130120",2
"1536","130008->130130",1
"1537","130008->130185",1
"1538","130008->130250",56
"1539","130008->130260",64
"1540","130010->130063",339
"1541","130010->130110",1
"1542","130010->130115",1
"1543","130010->130120",1
"1544","130010->130160",1
"1545","130010->130185",3
"1546","130010->130250",11
"1547","130010->130260",59
"1548","130010->130340",1
"1549","130010->130356",1
"1550","130010->130410",1
"1551","130014->130030",1
"1552","130014->130068",1
"1553","130014->130080",6
"1554","130014->130090",2
"1555","130014->130110",1
"1556","130014->130170",66
"1557","130014->130250",2
"1558","130014->130260",91
"1559","130014->130270",54
"1560","130014->130290",1
"1561","130014->130310",14
"1562","130014->130330",91
"1563","130014->130340",10
"1564","130020->130006",2
"1565","130020->130030",2
"1566","130020->130050",1
"1567","130020->130060",4286
"1568","130020->130120",2
"1569","130020->130140",8
"1570","130020->130165",114
"1571","130020->130180",1
"1572","130020->130185",1
"1573","130020->130190",2
"1574","130020->130230",10
"1575","130020->130240",2
"1576","130020->130250",1
"1577","130020->130260",114
"1578","130020->130353",4
"1579","130020->130370",13
"1580","130020->130380",1
"1581","130020->130390",16
"1582","130020->130395",2
"1583","130020->130406",1027
"1584","130020->130423",1
"1585","130030->130008",5
"1586","130030->130010",3
"1587","130030->130014",1
"1588","130030->130040",1
"1589","130030->130050",1
"1590","130030->130080",1273
"1591","130030->130100",3
"1592","130030->130110",1313
"1593","130030->130115",618
"1594","130030->130120",9
"1595","130030->130170",1
"1596","130030->130185",38
"1597","130030->130190",159
"1598","130030->130200",3
"1599","130030->130250",22
"1600","130030->130255",19
"1601","130030->130260",7876
"1602","130030->130290",2
"1603","130030->130310",64
"1604","130030->130320",1
"1605","130030->130330",5
"1606","130030->130340",7
"1607","130030->130353",8
"1608","130030->130356",10
"1609","130030->130430",2
"1610","130040->130002",2
"1611","130040->130010",1
"1612","130040->130030",6
"1613","130040->130050",1
"1614","130040->130060",1
"1615","130040->130080",3
"1616","130040->130100",3
"1617","130040->130110",9
"1618","130040->130115",1
"1619","130040->130130",3
"1620","130040->130185",25
"1621","130040->130190",8
"1622","130040->130200",1
"1623","130040->130250",16
"1624","130040->130255",5
"1625","130040->130260",1031
"1626","130040->130280",3
"1627","130040->130290",3
"1628","130040->130310",1
"1629","130040->130320",590
"1630","130040->130330",2
"1631","130040->130340",5
"1632","130040->130353",5
"1633","130040->130356",5
"1634","130040->130360",480
"1635","130040->130380",417
"1636","130040->130395",1
"1637","130040->130400",1
"1638","130040->130420",5
"1639","130050->130110",1
"1640","130050->130185",1
"1641","130050->130260",29
"1642","130050->130340",13
"1643","130060->130006",26
"1644","130060->130020",285
"1645","130060->130180",1
"1646","130060->130185",1
"1647","130060->130190",1
"1648","130060->130220",1
"1649","130060->130230",6
"1650","130060->130260",61
"1651","130060->130370",5
"1652","130060->130390",23
"1653","130060->130406",593
"1654","130060->130423",5
"1655","130063->130008",52
"1656","130063->130010",24
"1657","130063->130110",49
"1658","130063->130120",1
"1659","130063->130130",9
"1660","130063->130185",12
"1661","130063->130250",513
"1662","130063->130255",27
"1663","130063->130260",184
"1664","130063->130270",4
"1665","130063->130320",2
"1666","130063->130340",1
"1667","130063->130353",3
"1668","130063->130406",1
"1669","130063->130410",45
"1670","130068->130063",1
"1671","130068->130083",1
"1672","130068->130120",1
"1673","130068->130160",1
"1674","130068->130250",1
"1675","130068->130260",153
"1676","130068->130330",1
"1677","130068->130340",1
"1678","130068->130353",4
"1679","130068->130440",2
"1680","130070->130002",1
"1681","130070->130020",5
"1682","130070->130090",3
"1683","130070->130140",1
"1684","130070->130170",3
"1685","130070->130180",1
"1686","130070->130240",15
"1687","130070->130260",49
"1688","130070->130350",60
"1689","130070->130360",1
"1690","130070->130406",1
"1691","130070->130410",1
"1692","130070->130420",3
"1693","130080->130002",1
"1694","130080->130014",358
"1695","130080->130030",110
"1696","130080->130040",1
"1697","130080->130070",2
"1698","130080->130110",1525
"1699","130080->130120",1
"1700","130080->130170",4
"1701","130080->130185",8
"1702","130080->130190",25
"1703","130080->130200",1
"1704","130080->130230",1
"1705","130080->130250",5
"1706","130080->130255",198
"1707","130080->130260",560
"1708","130080->130270",32
"1709","130080->130290",2
"1710","130080->130300",1
"1711","130080->130310",1093
"1712","130080->130320",2
"1713","130080->130330",354
"1714","130080->130353",8
"1715","130080->130356",2
"1716","130080->130395",3
"1717","130080->130400",1
"1718","130080->130430",1
"1719","130083->130008",10
"1720","130083->130120",1
"1721","130083->130185",14
"1722","130083->130190",1
"1723","130083->130250",2986
"1724","130083->130260",196
"1725","130083->130320",5
"1726","130083->130353",1
"1727","130083->130356",2
"1728","130090->130008",1
"1729","130090->130014",1
"1730","130090->130063",4
"1731","130090->130110",1
"1732","130090->130150",1
"1733","130090->130170",2886
"1734","130090->130240",2518
"1735","130090->130250",1
"1736","130090->130260",49
"1737","130090->130270",6
"1738","130090->130410",16
