"","route","count"
"1247","110020->230730",3
"1248","110020->230740",1
"1249","110020->230790",1
"1250","110020->231290",1
"1251","110020->231340",3
"1252","110020->231350",2
"1253","110020->231410",31
"1254","110020->240200",1
"1255","110020->240800",1
"1256","110020->240810",13
"1257","110020->240850",1
"1258","110020->241080",1
"1259","110020->250400",7
"1260","110020->250430",1
"1261","110020->250750",14
"1262","110020->251080",6
"1263","110020->260030",1
"1264","110020->260370",2
"1265","110020->260410",2
"1266","110020->260430",1
"1267","110020->260610",1
"1268","110020->260840",1
"1269","110020->260890",1
"1270","110020->260990",2
"1271","110020->261110",1
"1272","110020->261160",10
"1273","110020->261350",1
"1274","110020->261390",1
"1275","110020->270060",1
"1276","110020->270240",5
"1277","110020->270430",20
"1278","110020->280030",7
"1279","110020->280067",2
"1280","110020->280120",1
"1281","110020->280290",1
"1282","110020->290320",1
"1283","110020->290340",1
"1284","110020->290570",2
"1285","110020->290790",1
"1286","110020->290810",1
"1287","110020->290980",1
"1288","110020->291072",3
"1289","110020->291080",3
"1290","110020->291140",1
"1291","110020->291160",1
"1292","110020->291190",1
"1293","110020->291200",1
"1294","110020->291320",1
"1295","110020->291360",2
"1296","110020->291390",1
"1297","110020->291410",1
"1298","110020->291480",1
"1299","110020->291530",1
"1300","110020->291840",2
"1301","110020->291850",1
"1302","110020->291920",1
"1303","110020->291955",1
"1304","110020->292230",1
"1305","110020->292390",1
"1306","110020->292400",9
"1307","110020->292460",1
"1308","110020->292530",6
"1309","110020->292740",8
"1310","110020->293135",2
"1311","110020->293290",2
"1312","110020->293330",1
"1313","110020->310020",1
"1314","110020->310110",1
"1315","110020->310170",1
"1316","110020->310350",9
"1317","110020->310375",1
"1318","110020->310400",2
"1319","110020->310450",11
"1320","110020->310540",1
"1321","110020->310560",1
"1322","110020->310620",72
"1323","110020->310670",3
"1324","110020->310740",1
"1325","110020->311320",3
"1326","110020->312090",1
"1327","110020->312230",7
"1328","110020->312420",3
"1329","110020->312610",1
"1330","110020->312710",1
"1331","110020->312770",5
"1332","110020->312820",1
"1333","110020->313055",1
"1334","110020->313120",1
"1335","110020->313130",12
"1336","110020->313170",1
"1337","110020->313180",1
"1338","110020->313190",1
"1339","110020->313300",1
"1340","110020->313310",1
"1341","110020->313320",2
"1342","110020->313370",1
"1343","110020->313375",1
"1344","110020->313380",2
"1345","110020->313420",3
"1346","110020->313505",2
"1347","110020->313670",3
"1348","110020->313720",2
"1349","110020->313770",1
"1350","110020->313960",1
"1351","110020->314000",2
"1352","110020->314015",1
"1353","110020->314310",8
"1354","110020->314330",1
"1355","110020->314345",1
"1356","110020->314400",1
"1357","110020->314470",2
"1358","110020->314537",1
"1359","110020->314630",2
"1360","110020->314700",1
"1361","110020->314790",2
"1362","110020->314800",8
"1363","110020->314810",3
"1364","110020->315210",1
"1365","110020->315250",1
"1366","110020->315780",1
"1367","110020->316040",2
"1368","110020->316210",1
"1369","110020->316330",1
"1370","110020->316720",1
"1371","110020->316800",1
"1372","110020->316870",3
"1373","110020->316930",3
"1374","110020->316990",1
"1375","110020->317010",5
"1376","110020->317020",31
"1377","110020->317070",3
"1378","110020->320080",3
"1379","110020->320090",2
"1380","110020->320120",1
"1381","110020->320130",4
"1382","110020->320150",2
"1383","110020->320170",1
"1384","110020->320190",1
"1385","110020->320210",2
"1386","110020->320260",1
"1387","110020->320320",7
"1388","110020->320350",1
"1389","110020->320390",2
"1390","110020->320400",1
"1391","110020->320460",1
"1392","110020->320465",1
"1393","110020->320470",2
"1394","110020->320490",9
"1395","110020->320500",9
"1396","110020->320517",4
"1397","110020->320520",6
"1398","110020->320530",12
"1399","110020->330010",1
"1400","110020->330070",1
"1401","110020->330185",1
"1402","110020->330187",1
"1403","110020->330200",1
"1404","110020->330220",1
"1405","110020->330240",1
"1406","110020->330260",1
"1407","110020->330330",1
"1408","110020->330380",1
"1409","110020->330420",1
"1410","110020->330452",2
"1411","110020->330455",50
"1412","110020->330630",1
"1413","110020->350130",1
"1414","110020->350210",1
"1415","110020->350270",1
"1416","110020->350280",5
"1417","110020->350420",1
"1418","110020->350520",1
"1419","110020->350590",1
"1420","110020->350600",10
"1421","110020->350650",1
"1422","110020->350750",4
"1423","110020->350770",1
"1424","110020->350950",44
"1425","110020->351100",1
"1426","110020->351350",1
"1427","110020->351440",1
"1428","110020->351550",2
"1429","110020->351620",1
"1430","110020->351840",1
"1431","110020->351870",1
"1432","110020->351880",3
"1433","110020->352044",1
"1434","110020->352240",1
"1435","110020->352280",1
"1436","110020->352390",1
"1437","110020->352440",3
"1438","110020->352480",1
"1439","110020->352770",1
"1440","110020->352900",19
"1441","110020->353440",2
"1442","110020->353470",1
"1443","110020->353540",1
"1444","110020->353550",1
"1445","110020->353620",1
"1446","110020->353730",2
"1447","110020->353780",1
"1448","110020->354060",1
"1449","110020->354140",23
"1450","110020->354150",1
"1451","110020->354220",1
"1452","110020->354260",1
"1453","110020->354340",21
"1454","110020->354660",1
"1455","110020->354780",2
"1456","110020->354850",3
"1457","110020->354870",1
"1458","110020->354980",43
"1459","110020->354990",8
"1460","110020->355030",97
"1461","110020->355070",2
"1462","110020->355100",1
"1463","110020->355220",8
"1464","110020->355410",2
"1465","110020->355430",2
"1466","110020->355480",1
"1467","110020->355540",1
"1468","110020->355580",1
"1469","110020->410150",3
"1470","110020->410240",1
"1471","110020->410345",1
"1472","110020->410370",1
"1473","110020->410390",1
"1474","110020->410400",3
"1475","110020->410420",1
"1476","110020->410430",1
"1477","110020->410450",2
"1478","110020->410460",1
"1479","110020->410480",49
"1480","110020->410540",4
"1481","110020->410560",1
"1482","110020->410580",1
"1483","110020->410640",3
"1484","110020->410690",59
"1485","110020->410710",1
"1486","110020->410715",1
"1487","110020->410753",1
"1488","110020->410760",1
"1489","110020->410830",27
"1490","110020->410832",1
"1491","110020->410840",1
"1492","110020->410860",1
"1493","110020->410880",6
"1494","110020->410890",1
"1495","110020->410940",7
"1496","110020->410960",1
"1497","110020->410980",1
"1498","110020->410990",1
"1499","110020->411100",1
"1500","110020->411150",2
"1501","110020->411240",1
"1502","110020->411260",1
"1503","110020->411330",3
"1504","110020->411350",3
"1505","110020->411370",11
"1506","110020->411460",1
"1507","110020->411480",1
"1508","110020->411520",17
"1509","110020->411560",1
"1510","110020->411570",1
"1511","110020->411580",2
"1512","110020->411585",2
"1513","110020->411710",2
"1514","110020->411722",1
"1515","110020->411725",2
"1516","110020->411790",1
"1517","110020->411820",4
"1518","110020->411840",3
"1519","110020->411850",2
"1520","110020->411900",1
"1521","110020->411915",2
"1522","110020->411940",1
"1523","110020->411960",1
"1524","110020->411990",1
"1525","110020->412060",3
"1526","110020->412070",1
"1527","110020->412100",2
"1528","110020->412270",1
"1529","110020->412380",3
"1530","110020->412410",2
"1531","110020->412480",1
"1532","110020->412570",3
"1533","110020->412625",1
"1534","110020->412660",1
"1535","110020->412690",1
"1536","110020->412730",1
"1537","110020->412740",1
"1538","110020->412770",6
"1539","110020->412785",1
"1540","110020->412790",1
"1541","110020->412810",5
"1542","110020->412820",1
"1543","110020->412855",3
"1544","110020->420050",5
"1545","110020->420200",7
"1546","110020->420240",3
"1547","110020->420280",1
"1548","110020->420290",2
"1549","110020->420330",1
"1550","110020->420360",1
"1551","110020->420380",1
"1552","110020->420420",8
"1553","110020->420430",4
"1554","110020->420440",1
"1555","110020->420460",2
"1556","110020->420470",2
"1557","110020->420540",20
"1558","110020->420550",2
"1559","110020->420650",2
"1560","110020->420700",1
"1561","110020->420740",1
"1562","110020->420765",1
"1563","110020->420820",8
"1564","110020->420830",1
"1565","110020->420890",3
"1566","110020->420900",3
"1567","110020->420910",11
"1568","110020->420940",1
"1569","110020->421050",3
"1570","110020->421100",1
"1571","110020->421130",1
"1572","110020->421210",1
"1573","110020->421220",1
"1574","110020->421290",1
"1575","110020->421320",1
"1576","110020->421460",1
"1577","110020->421500",1
"1578","110020->421565",1
"1579","110020->421580",1
"1580","110020->421610",1
"1581","110020->421620",1
"1582","110020->421630",4
"1583","110020->421660",2
"1584","110020->421670",1
"1585","110020->421690",1
"1586","110020->421720",4
"1587","110020->421800",1
"1588","110020->421870",4
"1589","110020->421930",2
"1590","110020->421970",2
"1591","110020->430210",3
"1592","110020->430230",1
"1593","110020->430320",1
"1594","110020->430460",4
"1595","110020->430470",1
"1596","110020->430510",1
"1597","110020->430520",2
"1598","110020->430610",1
"1599","110020->430680",1
"1600","110020->430700",3
"1601","110020->430790",1
"1602","110020->430850",1
"1603","110020->430860",2
"1604","110020->431020",1
"1605","110020->431085",1
"1606","110020->431140",2
"1607","110020->431220",2
"1608","110020->431340",1
"1609","110020->431410",4
"1610","110020->431440",2
"1611","110020->431490",13
"1612","110020->431500",1
"1613","110020->431510",1
"1614","110020->431560",1
"1615","110020->431690",4
"1616","110020->431720",1
"1617","110020->431750",1
"1618","110020->431800",1
"1619","110020->431870",1
"1620","110020->432143",1
"1621","110020->432250",1
"1622","110020->432280",1
"1623","110020->500080",1
"1624","110020->500100",3
"1625","110020->500270",76
"1626","110020->500290",2
"1627","110020->500330",3
"1628","110020->500350",1
"1629","110020->500370",18
"1630","110020->500450",2
"1631","110020->500470",1
"1632","110020->500500",1
"1633","110020->500570",1
"1634","110020->500620",1
"1635","110020->500630",1
"1636","110020->500635",1
"1637","110020->500660",2
"1638","110020->500720",1
"1639","110020->500740",1
"1640","110020->500769",6
"1641","110020->500793",2
"1642","110020->500830",4
"1643","110020->510025",4
"1644","110020->510030",1
"1645","110020->510050",1
"1646","110020->510080",2
"1647","110020->510125",10
"1648","110020->510140",8
"1649","110020->510170",14
"1650","110020->510190",9
"1651","110020->510250",16
"1652","110020->510263",24
"1653","110020->510267",7
"1654","110020->510268",8
"1655","110020->510270",3
"1656","110020->510300",2
"1657","110020->510320",2
"1658","110020->510325",35
"1659","110020->510330",72
"1660","110020->510337",2
"1661","110020->510340",243
"1662","110020->510343",2
"1663","110020->510350",4
"1664","110020->510410",4
"1665","110020->510455",2
"1666","110020->510480",17
"1667","110020->510500",4
"1668","110020->510510",3
"1669","110020->510515",16
"1670","110020->510517",7
"1671","110020->510525",11
"1672","110020->510550",1
"1673","110020->510558",2
"1674","110020->510560",2
"1675","110020->510562",1
"1676","110020->510615",1
"1677","110020->510618",3
"1678","110020->510622",9
"1679","110020->510623",3
"1680","110020->510626",3
"1681","110020->510629",11
"1682","110020->510642",8
"1683","110020->510665",1
"1684","110020->510675",53
"1685","110020->510682",4
"1686","110020->510700",1
"1687","110020->510704",8
"1688","110020->510706",2
"1689","110020->510710",2
"1690","110020->510724",1
"1691","110020->510757",2
"1692","110020->510760",51
"1693","110020->510775",1
"1694","110020->510787",39
"1695","110020->510790",20
"1696","110020->510792",8
"1697","110020->510794",1
"1698","110020->510795",46
"1699","110020->510800",4
"1700","110020->510840",7
"1701","110020->510895",1
"1702","110020->520025",1
"1703","110020->520110",9
"1704","110020->520440",1
"1705","110020->520450",1
"1706","110020->520490",1
"1707","110020->520551",1
"1708","110020->520860",2
"1709","110020->520870",109
"1710","110020->520910",1
"1711","110020->521150",2
"1712","110020->521190",4
"1713","110020->521220",1
"1714","110020->521250",6
"1715","110020->521308",5
"1716","110020->521310",4
"1717","110020->521720",1
"1718","110020->521740",1
"1719","110020->521860",1
"1720","110020->521880",1
"1721","110020->521900",1
"1722","110020->521930",1
"1723","110020->522010",2
"1724","110020->522040",1
"1725","110020->522050",1
"1726","110020->522140",1
"1727","110020->522160",1
"1728","110020->530010",70
"1729","110025->130170",1
"1730","110025->130190",1
"1731","110025->130260",1
"1732","110025->130330",1
"1733","110025->320150",1
"1734","110025->320390",1
"1735","110025->320490",3
"1736","110025->355030",2
"1737","110025->410050",2
"1738","110025->410480",1
"1739","110025->412550",1
"1740","110025->500270",1
"1741","110025->510325",1
"1742","110025->510615",1
"1743","110026->130260",2
"1744","110026->140047",1
"1745","110026->210120",1
"1746","110026->210870",1
"1747","110026->211102",2
"1748","110026->220120",1
"1749","110026->292740",1
"1750","110026->320500",3
"1751","110026->353620",1
"1752","110026->354980",1
"1753","110026->410690",1
"1754","110026->411480",1
"1755","110026->500380",1
"1756","110026->510340",1
"1757","110026->510710",4
"1758","110026->510760",1
"1759","110026->520870",1
"1760","110028->120050",1
"1761","110028->130014",1
"1762","110028->130170",4
"1763","110028->130260",10
"1764","110028->150618",1
"1765","110028->150815",1
"1766","110028->172100",1
"1767","110028->210060",1
