"","route","count"
"1248","110013->412100",1
"1249","110013->412570",1
"1250","110013->412800",2
"1251","110013->412810",1
"1252","110013->420290",1
"1253","110013->420765",2
"1254","110013->420910",1
"1255","110013->421130",1
"1256","110013->421830",1
"1257","110013->430710",1
"1258","110013->431020",1
"1259","110013->500100",1
"1260","110013->500270",2
"1261","110013->500295",1
"1262","110013->500315",1
"1263","110013->500370",1
"1264","110013->500380",1
"1265","110013->500620",1
"1266","110013->500635",1
"1267","110013->500755",1
"1268","110013->500793",1
"1269","110013->500797",1
"1270","110013->500830",1
"1271","110013->510025",6
"1272","110013->510125",2
"1273","110013->510130",2
"1274","110013->510140",4
"1275","110013->510180",1
"1276","110013->510190",1
"1277","110013->510250",5
"1278","110013->510263",4
"1279","110013->510268",1
"1280","110013->510320",1
"1281","110013->510325",450
"1282","110013->510330",9
"1283","110013->510337",2
"1284","110013->510340",42
"1285","110013->510450",1
"1286","110013->510455",2
"1287","110013->510480",1
"1288","110013->510500",1
"1289","110013->510510",1
"1290","110013->510515",6
"1291","110013->510517",1
"1292","110013->510590",1
"1293","110013->510600",1
"1294","110013->510630",1
"1295","110013->510642",2
"1296","110013->510650",1
"1297","110013->510675",10
"1298","110013->510704",1
"1299","110013->510757",1
"1300","110013->510760",2
"1301","110013->510787",3
"1302","110013->510790",3
"1303","110013->510792",2
"1304","110013->510795",1
"1305","110013->510800",1
"1306","110013->510850",1
"1307","110013->520510",1
"1308","110013->520870",1
"1309","110013->521190",1
"1310","110013->521630",1
"1311","110013->530010",2
"1312","110014->110001",2
"1313","110014->110002",2
"1314","110014->110004",11
"1315","110014->110011",1
"1316","110014->110012",11
"1317","110014->110013",1
"1318","110014->110020",11
"1319","110014->110025",42
"1320","110014->110028",25
"1321","110014->110030",2
"1322","110014->110034",101
"1323","110014->110050",9
"1324","110014->110090",36
"1325","110014->110092",1
"1326","110014->110094",1
"1327","110014->110130",1
"1328","110014->110150",3
"1329","110014->110175",1
"1330","110014->130090",2
"1331","110014->150309",1
"1332","110014->292110",2
"1333","110014->320150",1
"1334","110014->320330",1
"1335","110014->320490",3
"1336","110014->320530",2
"1337","110014->510325",3
"1338","110014->510562",1
"1339","110015->110002",13
"1340","110015->110009",1
"1341","110015->110010",3
"1342","110015->110011",3
"1343","110015->110012",90
"1344","110015->110013",2
"1345","110015->110018",3
"1346","110015->110020",65
"1347","110015->110025",1
"1348","110015->110030",4
"1349","110015->110033",1
"1350","110015->110045",1
"1351","110015->110094",1
"1352","110015->110110",1
"1353","110015->110149",1
"1354","110015->110170",2
"1355","110015->110175",1
"1356","110015->110180",19
"1357","110015->120010",1
"1358","110015->120040",1
"1359","110015->130170",1
"1360","110015->130270",2
"1361","110015->140010",2
"1362","110015->150130",1
"1363","110015->150815",1
"1364","110015->313720",1
"1365","110015->317020",1
"1366","110015->320316",1
"1367","110015->320320",1
"1368","110015->320405",1
"1369","110015->320470",1
"1370","110015->320490",7
"1371","110015->320530",1
"1372","110015->350950",1
"1373","110015->354990",1
"1374","110015->355030",2
"1375","110015->355510",1
"1376","110015->410480",1
"1377","110015->412340",1
"1378","110015->500270",2
"1379","110015->500370",1
"1380","110015->510140",2
"1381","110015->510325",16
"1382","110015->510330",4
"1383","110015->510340",1
"1384","110015->510675",2
"1385","110015->510760",2
"1386","110015->510787",1
"1387","110015->510790",1
"1388","110015->520870",2
"1389","110015->521040",1
"1390","110018->110002",5
"1391","110018->110004",28
"1392","110018->110009",73
"1393","110018->110011",1
"1394","110018->110012",5
"1395","110018->110013",2
"1396","110018->110020",41
"1397","110018->110025",1
"1398","110018->110028",14
"1399","110018->110030",35
"1400","110018->110034",1
"1401","110018->110037",1
"1402","110018->110092",8
"1403","110018->110094",1
"1404","110018->110147",2
"1405","110018->110149",4
"1406","110018->110155",1
"1407","110018->110160",1
"1408","110018->120010",1
"1409","110018->120020",1
"1410","110018->120040",1
"1411","110018->120045",1
"1412","110018->130170",1
"1413","110018->130250",2
"1414","110018->130260",1
"1415","110018->220120",1
"1416","110018->310620",1
"1417","110018->314280",1
"1418","110018->314330",1
"1419","110018->320013",1
"1420","110018->320305",1
"1421","110018->320490",2
"1422","110018->350950",2
"1423","110018->410860",1
"1424","110018->411280",1
"1425","110018->411370",1
"1426","110018->411580",1
"1427","110018->412570",1
"1428","110018->420395",1
"1429","110018->420420",1
"1430","110018->420910",1
"1431","110018->430510",1
"1432","110018->500470",1
"1433","110018->500570",1
"1434","110018->510170",3
"1435","110018->510250",1
"1436","110018->510325",5
"1437","110018->510330",4
"1438","110018->510340",2
"1439","110018->510515",1
"1440","110018->510629",1
"1441","110018->510630",1
"1442","110018->510710",1
"1443","110018->510760",2
"1444","110018->510787",5
"1445","110018->510890",1
"1446","110020->110001",187
"1447","110020->110002",1723
"1448","110020->110003",20
"1449","110020->110004",723
"1450","110020->110005",177
"1451","110020->110006",54
"1452","110020->110007",18
"1453","110020->110008",30
"1454","110020->110009",174
"1455","110020->110010",1312
"1456","110020->110011",1870
"1457","110020->110012",1035
"1458","110020->110013",428
"1459","110020->110014",292
"1460","110020->110015",562
"1461","110020->110018",254
"1462","110020->110020",2
"1463","110020->110025",494
"1464","110020->110026",25
"1465","110020->110028",528
"1466","110020->110029",86
"1467","110020->110030",785
"1468","110020->110032",124
"1469","110020->110033",3294
"1470","110020->110034",144
"1471","110020->110037",83
"1472","110020->110040",1036
"1473","110020->110045",14202
"1474","110020->110050",98
"1475","110020->110060",75
"1476","110020->110070",91
"1477","110020->110080",3673
"1478","110020->110090",19
"1479","110020->110092",26
"1480","110020->110094",443
"1481","110020->110100",257
"1482","110020->110110",214
"1483","110020->110120",56
"1484","110020->110130",383
"1485","110020->110140",167
"1486","110020->110143",86
"1487","110020->110145",19
"1488","110020->110146",2
"1489","110020->110147",3
"1490","110020->110148",4
"1491","110020->110149",103
"1492","110020->110150",45
"1493","110020->110155",11
"1494","110020->110160",93
"1495","110020->110170",159
"1496","110020->110175",40
"1497","110020->110180",50
"1498","110020->120001",346
"1499","110020->120005",12
"1500","110020->120010",81
"1501","110020->120013",19
"1502","110020->120017",47
"1503","110020->120020",50
"1504","110020->120025",6
"1505","110020->120030",14
"1506","110020->120032",1
"1507","110020->120033",6
"1508","110020->120034",5
"1509","110020->120035",1
"1510","110020->120038",354
"1511","110020->120040",3276
"1512","110020->120042",2
"1513","110020->120045",244
"1514","110020->120050",71
"1515","110020->120060",148
"1516","110020->120070",34
"1517","110020->120080",83
"1518","110020->130014",50
"1519","110020->130030",7
"1520","110020->130040",3
"1521","110020->130070",62
"1522","110020->130080",11
"1523","110020->130083",2
"1524","110020->130090",1054
"1525","110020->130110",1
"1526","110020->130120",3
"1527","110020->130150",1
"1528","110020->130165",21
"1529","110020->130170",1349
"1530","110020->130180",5
"1531","110020->130185",8
"1532","110020->130190",30
"1533","110020->130210",2
"1534","110020->130220",1
"1535","110020->130240",325
"1536","110020->130250",9
"1537","110020->130255",2
"1538","110020->130260",1016
"1539","110020->130270",204
"1540","110020->130290",3
"1541","110020->130310",19
"1542","110020->130330",30
"1543","110020->130340",6
"1544","110020->130350",1
"1545","110020->130353",5
"1546","110020->130356",9
"1547","110020->130380",1
"1548","110020->130406",1
"1549","110020->130410",1
"1550","110020->130430",2
"1551","110020->140010",33
"1552","110020->140020",1
"1553","110020->140023",3
"1554","110020->140030",2
"1555","110020->140045",1
"1556","110020->140047",2
"1557","110020->140050",1
"1558","110020->150010",18
"1559","110020->150040",2
"1560","110020->150060",6
"1561","110020->150080",6
"1562","110020->150095",1
"1563","110020->150130",17
"1564","110020->150140",39
"1565","110020->150170",1
"1566","110020->150178",13
"1567","110020->150180",1
"1568","110020->150215",1
"1569","110020->150220",1
"1570","110020->150230",1
"1571","110020->150240",11
"1572","110020->150270",2
"1573","110020->150276",5
"1574","110020->150293",1
"1575","110020->150307",1
"1576","110020->150309",3
"1577","110020->150350",1
"1578","110020->150360",30
"1579","110020->150375",2
"1580","110020->150390",11
"1581","110020->150420",3
"1582","110020->150442",1
"1583","110020->150460",1
"1584","110020->150475",1
"1585","110020->150480",5
"1586","110020->150500",1
"1587","110020->150503",2
"1588","110020->150510",2
"1589","110020->150530",4
"1590","110020->150550",5
"1591","110020->150553",39
"1592","110020->150613",3
"1593","110020->150620",1
"1594","110020->150630",1
"1595","110020->150680",52
"1596","110020->150715",2
"1597","110020->150730",1
"1598","110020->150745",1
"1599","110020->150746",1
"1600","110020->150795",1
"1601","110020->150810",51
"1602","110020->150812",1
"1603","110020->150815",1
"1604","110020->150835",4
"1605","110020->150840",1
"1606","110020->160027",1
"1607","110020->160030",10
"1608","110020->160053",1
"1609","110020->160060",1
"1610","110020->170035",1
"1611","110020->170210",10
"1612","110020->170255",1
"1613","110020->170380",1
"1614","110020->170510",1
"1615","110020->170550",1
"1616","110020->170930",1
"1617","110020->170950",4
"1618","110020->171320",2
"1619","110020->171610",3
"1620","110020->172100",8
"1621","110020->172120",1
"1622","110020->210005",12
"1623","110020->210060",1
"1624","110020->210095",1
"1625","110020->210100",10
"1626","110020->210120",1
"1627","110020->210150",1
"1628","110020->210160",5
"1629","110020->210170",6
"1630","110020->210207",1
"1631","110020->210232",2
"1632","110020->210300",11
"1633","110020->210320",5
"1634","110020->210325",2
"1635","110020->210330",4
"1636","110020->210360",1
"1637","110020->210370",2
"1638","110020->210375",1
"1639","110020->210405",5
"1640","110020->210440",3
"1641","110020->210465",1
"1642","110020->210467",1
"1643","110020->210480",1
"1644","110020->210530",7
"1645","110020->210535",1
"1646","110020->210540",1
"1647","110020->210542",6
"1648","110020->210550",1
"1649","110020->210560",1
"1650","110020->210570",1
"1651","110020->210600",1
"1652","110020->210630",1
"1653","110020->210675",1
"1654","110020->210750",1
"1655","110020->210780",5
"1656","110020->210790",1
"1657","110020->210810",1
"1658","110020->210820",1
"1659","110020->210840",1
"1660","110020->210860",36
"1661","110020->210880",3
"1662","110020->210900",2
"1663","110020->210910",4
"1664","110020->210923",2
"1665","110020->210927",4
"1666","110020->210945",2
"1667","110020->210960",11
"1668","110020->210975",1
"1669","110020->210980",3
"1670","110020->210990",4
"1671","110020->211000",5
"1672","110020->211020",1
"1673","110020->211030",1
"1674","110020->211070",1
"1675","110020->211090",4
"1676","110020->211102",1
"1677","110020->211130",19
"1678","110020->211150",1
"1679","110020->211170",1
"1680","110020->211220",2
"1681","110020->211227",7
"1682","110020->211230",2
"1683","110020->211240",2
"1684","110020->211250",2
"1685","110020->211280",3
"1686","110020->211290",19
"1687","110020->211300",5
"1688","110020->220025",1
"1689","110020->220027",1
"1690","110020->220120",3
"1691","110020->220196",1
"1692","110020->220213",3
"1693","110020->220370",1
"1694","110020->220390",7
"1695","110020->220420",1
"1696","110020->220430",1
"1697","110020->220545",3
"1698","110020->220580",5
"1699","110020->220585",1
"1700","110020->220669",1
"1701","110020->220770",2
"1702","110020->220840",12
"1703","110020->221100",25
"1704","110020->221120",2
"1705","110020->221130",1
"1706","110020->221160",1
"1707","110020->230240",1
"1708","110020->230250",2
"1709","110020->230350",1
"1710","110020->230400",1
"1711","110020->230410",2
"1712","110020->230440",62
"1713","110020->230730",3
"1714","110020->230740",1
"1715","110020->230790",1
"1716","110020->231290",1
"1717","110020->231340",3
"1718","110020->231350",2
"1719","110020->231410",31
"1720","110020->240200",1
"1721","110020->240800",1
"1722","110020->240810",13
"1723","110020->240850",1
"1724","110020->241080",1
"1725","110020->250400",7
"1726","110020->250430",1
"1727","110020->250750",14
"1728","110020->251080",6
"1729","110020->260030",1
"1730","110020->260370",2
"1731","110020->260410",2
"1732","110020->260430",1
"1733","110020->260610",1
"1734","110020->260840",1
"1735","110020->260890",1
"1736","110020->260990",2
"1737","110020->261110",1
"1738","110020->261160",10
"1739","110020->261350",1
"1740","110020->261390",1
"1741","110020->270060",1
"1742","110020->270240",5
"1743","110020->270430",20
"1744","110020->280030",7
"1745","110020->280067",2
"1746","110020->280120",1
"1747","110020->280290",1
"1748","110020->290320",1
"1749","110020->290340",1
"1750","110020->290570",2
"1751","110020->290790",1
"1752","110020->290810",1
"1753","110020->290980",1
"1754","110020->291072",3
"1755","110020->291080",3
"1756","110020->291140",1
"1757","110020->291160",1
"1758","110020->291190",1
"1759","110020->291200",1
